2406;Выдача разрешения на право организации розничного рынка;Муниципальный;Администрация Тяжинского муниципального округа;2
2407;Перераспределение земель и (или) земельных участков, находящихся в муниципальной собственности, государственная собственность на которые не разграничена, и земельных участков, находящихся в частной собственности;Муниципальный;Комитет по управлению муниципальным имуществом администрации Крапивинского муниципального округа;2
2408;Заявление на согласование проведения ярмарки;Муниципальный;Администрация Тяжинского муниципального округа;5
2409;Выдача акта освидетельствования проведения основных работ по строительству (реконструкции) объекта индивидуального жилищного строительства, осуществляемого с привлечением средств материнского (семейного) капитала;Муниципальный;Управление жизнеобеспечения и градостроительства администрации Яшкинского муниципального округа;2
2410;Заключение договора на установку и эксплуатацию рекламной конструкции на земельном участке, здании или ином недвижимом имуществе;Муниципальный;Комитет по управлению муниципальным имуществом администрации Крапивинского муниципального округа;5
2411;Прием на обучение по образовательным программам дошкольного образования;Муниципальный;Управление образованием Междуреченского городского округа;2
2412;Выдача разрешения на установку и эксплуатацию рекламной конструкции аннулирование такого разрешения;Муниципальный;Комитет по управлению муниципальным имуществом Гурьевского муниципального округа;5
2413;Прием на обучение по образовательным программам дошкольного образования;Муниципальный;Управление образования администрации Прокопьевского муниципального округа;2
2414;Выдача разрешения на ввод объекта в эксплуатацию;Муниципальный;Администрация Яшкинского муниципального округа;4
2415;Направление уведомления об окончании строительства;Муниципальный;Управление архитектуры и градостроительства Администрации Беловского городского округа;4
2416;Согласование переустройства и (или) перепланировки помещения в многоквартирном доме;Муниципальный;Управление архитектуры и градостроительства Администрации Беловского городского округа;3
2417;Предоставление разрешения на отклонение от предельных параметров разрешенного строительства, реконструкции объектов капитального строительства;Муниципальный;Управление архитектуры и градостроительства Администрации Беловского городского округа;4
2418;Перевод жилого помещения в нежилое помещение или нежилого помещения в жилое помещение;Муниципальный;Управление архитектуры и градостроительства Администрации Беловского городского округа;2
2419;Направление уведомления о планируемом строительстве;Муниципальный;Архитектурный отдел администрации Юргинского муниципального округа;3
2420;Направление уведомления о соответствии (несоответствии) указанных в уведомлении о планируемых строительстве или реконструкции параметров объекта индивидуального жилищного строительства или садового дома установленным параметрам и допустимости размещения объекта индивидуального жилищного строительства или садового дома на земельном участке;Муниципальный;Отдел архитектуры и градостроительства администрации Новокузнецкого муниципального округа;5
2421;Выдача разрешения на ввод объекта в эксплуатацию;Муниципальный;Отдел архитектуры и градостроительства администрации Новокузнецкого муниципального округа;5
2422;Выдача разрешений на строительство;Муниципальный;Архитектурный отдел администрации Юргинского муниципального округа;4
2423;Выдача разрешения на ввод объекта в эксплуатацию;Муниципальный;Отдел архитектуры и градостроительства администрации Тисульского муниципального округа;3
2424;Выдача акта освидетельствования проведения основных работ по строительству (реконструкции) объекта индивидуального жилищного строительства, осуществляемого с привлечением средств материнского (семейного) капитала;Муниципальный;Архитектурный отдел администрации Юргинского муниципального округа;4
2425;Установление публичного сервитута;Муниципальный;Комитет по управлению муниципальным имуществом администрации Промышленновского муниципального округа;3
2426;Направление уведомления об окончании строительства;Муниципальный;Архитектурный отдел администрации Юргинского муниципального округа;3
2427;Выдача разрешения на строительство;Муниципальный;Комитет градостроительства и земельных ресурсов администрации города Новокузнецка;3
2428;Выдача разрешения на строительство;Муниципальный;Управление архитектуры и градостроительства администрации Анжеро-Судженского городского округа;4
2429;Передача принадлежащего гражданам на праве собственности жилого помещения в муниципальную собственность;Муниципальный;Отдел по учету и распределению жилья Администрации Полысаевского городского округа;3
2430;Установление публичного сервитута;Муниципальный;КУМИ Яйского округа;3
2431;Выдача разрешения на ввод объекта в эксплуатацию;Муниципальный;Управление архитектуры и градостроительства администрации Анжеро-Судженского городского округа;4
2432;Установление сервитута в отношении земельного участка;Муниципальный;КУМИ Яйского округа;3
2433;Направление уведомления об окончании строительства;Муниципальный;Отдел архитектуры и градостроительства администрации Новокузнецкого муниципального округа;4
2434;Направление уведомления о планируемом строительстве;Муниципальный;Управление архитектуры и градостроительства администрации Анжеро-Судженского городского округа;4
2435;Направление уведомления о соответствии построенных или реконструированных объекта индивидуального жилищного строительства или садового дома требованиям законодательства о градостроительной деятельности;Муниципальный;Управление архитектуры и градостроительства администрации Анжеро-Судженского городского округа;4
2436;Прекращение права постоянного (бессрочного) пользования и пожизненного наследуемого владения земельным участком при отказе землепользователя, землевладельца от принадлежащего им права на земельный участок;Муниципальный;КУМИ Яйского округа;3
2437;Присвоение адреса объекту адресации, изменение и аннулирование такого адреса;Муниципальный;Администрация Таштагольского городского поселения;3
2438;Предоставление муниципального имущества в аренду, безвозмездное пользование без проведения торгов;Муниципальный;Комитет по управлению муниципальным имуществом администрации Крапивинского муниципального округа;3
2439;Перераспределение земель и (или) земельных участков, находящихся в муниципальной собственности, государственная собственность на которые не разграничена, и земельных участков, находящихся в частной собственности;Муниципальный;Комитет по управлению муниципальным имуществом Ленинск-Кузнецкого городского округа;3
2440;Установление предельных тарифов в области обращения с твердыми коммунальными отходами;Региональный;Региональная энергетическая комиссия Кузбасса;3
2441;Перераспределение земель и (или) земельных участков, находящихся в муниципальной собственности, государственная собственность на которые не разграничена, и земельных участков, находящихся в частной собственности;Муниципальный;КУМИ Яйского округа;3
2442;Прекращение права постоянного (бессрочного) пользования и пожизненного наследуемого владения земельным участком при отказе землепользователя, землевладельца от принадлежащего им права на земельный участок;Муниципальный;Комитет по управлению муниципальным имуществом города Прокопьевска;3
2443;Выдача согласия на обмен жилыми помещениями, предоставленными по договорам социального найма;Муниципальный;КУМИ Яйского округа;3
2444;Утверждение нормативов технологических потерь при передаче тепловой энергии, теплоносителя по тепловым сетям, за исключением тепловых сетей, расположенных в поселениях, городских округах с численностью населения 500 тыс. человек и более;Региональный;Региональная энергетическая комиссия Кузбасса;3
2445;Предоставление разрешения на отклонение от предельных параметров разрешенного строительства, реконструкции объекта капитального строительства;Муниципальный;Терсинский территориальный отдел;3
2446;Информационное обеспечение физических и юридических лиц на основе документов Архивного фонда Российской Федерации и других архивных документов, предоставление архивных справок, архивных выписок и копий архивных документов;Муниципальный;Архивное управление администрации Осинниковского городского округа;3
2447;Предоставления разрешения на условно разрешенный вид использования земельного участка;Муниципальный;Терсинский территориальный отдел;3
2448;Предоставление разрешения на условно разрешенный вид использования земельного участка или объекта капитального строительства;Муниципальный;Управление архитектуры и градостроительства Администрации Беловского городского округа;3
2449;Государственный учет объектов, оказывающих негативное воздействие на окружающую среду и подлежащих региональному государственному экологическому надзору;Региональный;Министерство природных ресурсов и экологии Кузбасса;3
2450;Признание граждан малоимущими в целях предоставления по договорам социального найма жилых помещений муниципального жилищного фонда;Муниципальный;УСЗН Полысаевского городского округа;3
2451;Выдача разрешения (ордера) на производство земляных работ;Муниципальный;Архитектурно-планировочное бюро г. Белово;3
2452;Утверждение нормативов запасов топлива на источниках тепловой энергии, за исключением источников тепловой энергии, функционирующих в режиме комбинированной выработки электрической и тепловой энергии, с установленной мощностью производства электрической энергии 25 мегаватт и более;Региональный;Региональная энергетическая комиссия Кузбасса;1
2453;Предоставление земельных участков гражданам для индивидуального жилищного строительства, ведения личного подсобного хозяйства в границах населенного пункта, садоводства, гражданам и крестьянским (фермерским) хозяйствам для осуществления крестьянским (фермерским) хозяйством его деятельности;Муниципальный;Комитет по управлению муниципальным имуществом администрации Промышленновского муниципального округа;1
2454;Прекращение права постоянного (бессрочного) пользования и пожизненного наследуемого владения земельным участком при отказе землепользователя, землевладельца от принадлежащего им права на земельный участок;Муниципальный;Комитет по управлению муниципальным имуществом администрации Промышленновского муниципального округа;1
2455;Утверждение нормативов удельного расхода топлива при производстве тепловой энергии источниками тепловой энергии, за исключением источников тепловой энергии, функционирующих в режиме комбинированной выработки электрической и тепловой энергии, с установленной мощностью производства электрической энергии 25 мегаватт и более;Региональный;Региональная энергетическая комиссия Кузбасса;1
2456;Заключение договора на размещение нестационарного торгового объекта на землях или земельных участках без предоставления земельных участков и установления сервитута, публичного сервитута, без проведения торгов;Муниципальный;Управление муниципальным имуществом Калтанского городского округа;1
2457;Включение молодых семей в состав участников мероприятия по обеспечению жильем молодых семей ведомственной целевой программы «Оказание государственной поддержки гражданам в обеспечении жильем и оплате жилищно-коммунальных услуг» государственной программы Российской Федерации «Обеспечение доступным и комфортным жильем и коммунальными услугами граждан Российской Федерации»;Муниципальный;Отдел по учету и распределению жилья Администрации Полысаевского городского округа;1
2458;Предоставление информации о времени и месте проведения театральных представлений, филармонических и эстрадных концертов и гастрольных мероприятий театров и филармоний, киносеансов, анонсы данных мероприятий;Муниципальный;Управление культуры и молодёжной политики Междуреченского городского округа;1
2459;Включение в реестр мест (площадок) накопления твердых коммунальных отходов;Муниципальный;Комитет по жилищно-коммунальному хозяйству администрации Новокузнецкого муниципального округа;1
2460;Запись на обзорные, тематические и интерактивные экскурсии;Муниципальный;Управление культуры и молодёжной политики Междуреченского городского округа;2
2461;Согласование проектной документации на проведение работ по сохранению объекта культурного наследия (памятника истории и культуры) народов Российской Федерации местного (муниципального) значения, включенного в единый государственный реестр объектов культурного наследия (памятников истории и культуры) народов Российской Федерации;Муниципальный;Управление культуры и молодежной политики администрации города Новокузнецка;2
2462;Согласование проведения ярмарки;Муниципальный;Отдел потребительского рынка, поддержки и развития предпринимательства администрации Мысковского городского округа;2
2463;Согласование проведения ярмарки;Муниципальный;Отдел экономического развития территории администрации Яйского муниципального округа;3
2464;Предоставление информации о проведении ярмарок, выставок народного творчества, ремесел на территории муниципального образования;Муниципальный;Управление культуры Киселевского городского округа;3
2465;Предоставление информации о проведении ярмарок, выставок народного творчества, ремесел на территории Тайгинского городского округа;Муниципальный;"""Дворец культуры"" Тайгинского городского округа";1
2466;Предоставление информации о проведении ярмарок, выставок народного творчества, ремесел на территории муниципального образования;Муниципальный;Управление культуры, молодежной политики, спорта и туризма администрации Промышленновского муниципального округа;1
2467;Установление тарифов на транспортные услуги, оказываемые на подъездных железнодорожных путях организациями промышленного железнодорожного транспорта и другими хозяйствующими субъектами независимо от организационно-правовой формы, за исключением организаций федерального железнодорожного транспорта;Региональный;Региональная энергетическая комиссия Кузбасса;1
2468;Предоставление выплат гражданам, удостоенным звания «Почетный гражданин муниципального образования» или аналогичных званий;Муниципальный;Отдел организационной работы и кадровой службы администрации Яйского муниципального округа;1
2469;Установление тарифов в сфере горячего водоснабжения в закрытой системе горячего водоснабжения;Региональный;Региональная энергетическая комиссия Кузбасса;3
2470;Предоставление выплат гражданам, удостоенным звания «Почетный гражданин муниципального образования» или аналогичных званий;Муниципальный;Комитет социальной защиты населения администрации Топкинского муниципального округа;3
2471;Установление платы за технологическое присоединение к электрическим сетям территориальных сетевых организаций и (или) стандартизированных тарифных ставок, определяющих величину этой платы;Региональный;Региональная энергетическая комиссия Кузбасса;1
2472;Установление регулируемых цен (тарифов) в сфере теплоснабжения;Региональный;Региональная энергетическая комиссия Кузбасса;1
2473;Согласование проведения ярмарки;Муниципальный;Отдел потребительского рынка администрации Топкинского муниципального округа;3
2474;Установление тарифов в сфере холодного водоснабжения, водоотведения;Региональный;Региональная энергетическая комиссия Кузбасса;1
2475;Выдача разрешения (дубликата или копии разрешения) на право организации розничного рынка;Муниципальный;Управление потребительского рынка и развития предпринимательства администрации города Кемерово;3
2476;Предоставление земельных участков гражданам для индивидуального жилищного строительства, ведения личного подсобного хозяйства в границах населенного пункта, садоводства, гражданам и крестьянским (фермерским) хозяйствам для осуществления крестьянским (фермерским) хозяйством его деятельности;Муниципальный;Комитет по управлению муниципальным имуществом Ленинск-Кузнецкого городского округа;3
2477;Предоставление земельных участков гражданам для ИЖС ведения личного подсобного хозяйства в границах населенного пункта, садоводства, гражданам и крестьянским (фермерским) хозяйствам для осуществления крестьянским (фермерским) хозяйством его деятельности;Муниципальный;Комитет по управлению муниципальным имуществом Полысаевского городского округа;2
2478;Предоставление земельных участков гражданам для индивидуального жилищного строительства, ведения личного подсобного хозяйства в границах населенного пункта, садоводства, гражданам и крестьянским (фермерским) хозяйствам для осуществления крестьянским (фермерским) хозяйством его деятельности;Муниципальный;Управление муниципальным имуществом Калтанского городского округа;2
2479;Осуществление контроля за соблюдением органами местного самоуправления законодательства о градостроительной деятельности;Региональный;Главное управление архитектуры и градостроительства Кузбасса;3
2480;Согласование переустройства и (или) перепланировки помещения в многоквартирном доме;Муниципальный;Архитектурный отдел администрации Юргинского муниципального округа;1
2481;Установление тарифов на перевозки пассажиров и багажа железнодорожным транспортом в пригородном сообщении;Региональный;Региональная энергетическая комиссия Кузбасса;2
2482;Заключение договора на установку и эксплуатацию рекламной конструкции на земельном участке, здании или ином недвижимом имуществе;Муниципальный;Комитет по управлению имуществом муниципального образования Междуреченский городской округ;1
2483;Установление тарифов на регулярные перевозки пассажиров и багажа по муниципальным и межмуниципальным маршрутам автомобильным транспортом и городским наземным электрическим транспортом;Региональный;Региональная энергетическая комиссия Кузбасса;1
2484;Установление платы за подключение (технологическое присоединение) к системе теплоснабжения;Региональный;Региональная энергетическая комиссия Кузбасса;1
2485;Предоставление информации о проведении ярмарок, выставок народного творчества, ремесел на территории Полысаевского городского округа;Муниципальный;Отдел культуры Полысаевского городского округа;1
2486;Предоставление информации о времени и месте проведения театральных представлений, филармонических и эстрадных концертов и гастрольных мероприятий театров и филармоний, киносеансов, анонсы данных мероприятий;Муниципальный;Отдел культуры Полысаевского городского округа;1
2487;Предоставление доступа к изданиям, переведенным в электронный вид, хранящимся в муниципальных библиотеках, в том числе к фонду редких книг, с учетом соблюдения требований законодательства Российской Федерации об авторских и смежных правах;Муниципальный;Отдел культуры Полысаевского городского округа;4
2488;Предоставление доступа к справочно-поисковому аппарату и базам данных муниципальных библиотек;Муниципальный;Отдел культуры Полысаевского городского округа;2
2489;Предоставление доступа к справочно-поисковому аппарату и базам данных муниципальных библиотек;Муниципальный;"МАУК ""МИБС""";4
2490;Государственная экологическая экспертиза регионального уровня;Региональный;Министерство природных ресурсов и экологии Кузбасса;1
2491;Предоставление органами государственной власти субъектов Российской Федерации государственной услуги в сфере переданного полномочия Российской Федерации по предоставлению водных объектов или их частей, находящихся в федеральной собственности и расположенных на территориях субъектов Российской Федерации, в пользование на основании решений о предоставлении водных объектов в пользование.;Региональный;Министерство природных ресурсов и экологии Кузбасса;2
2492;Предоставление органами государственной власти субъектов Российской Федерации государственной услуги в сфере переданного полномочия Российской Федерации по предоставлению водных объектов или их частей, находящихся в федеральной собственности и расположенных на территориях субъектов Российской Федерации, в пользование на основании договоров водопользования;Региональный;Министерство природных ресурсов и экологии Кузбасса;1
2493;Предоставление информации, прием документов, отделом опеки и попечительства управления образования администрации Мариинского муниципального района от лиц, желающих установить опеку (попечительство) или патронаж над определенной категорией граждан (малолетние, несовершеннолетние);Муниципальный;Управление образования администрации Мариинского муниципального округа;1
2494;Социальная выплата гражданам, проживающим в Кемеровском муниципальном округе, один из родителей которых погиб (пропал без вести) при участии в боевых действиях в период Великой Отечественной войны с 22.06.1941 по 09.05.1945, войны с Японией с 09.08.1945 по 03.09.1945, или умер в указанный период вследствие ранения, увечья или заболевания, полученного в связи с пребыванием на фронте;Муниципальный;Управление социальной защиты населения администрации Кемеровского муниципального округа;2
2495;Выдача согласия на обмен жилыми помещениями, предоставленными по договорам социального найма;Муниципальный;Комитет по жилищным вопросам администрации города Кемерово;1
2496;Информационное обеспечение физических и юридических лиц на основе документов Архивного фонда Российской Федерации и других архивных документов, предоставление архивных справок, архивных выписок и копий архивных документов;Муниципальный;Архивный отдел администрации Тайгинского городского округа;5
2497;Предоставление информации об образовательных программах и учебных планах, рабочих программах учебных курсов, предметов, дисциплин (модулей), годовых календарных учебных графиках;Муниципальный;Управление образования Анжеро-Судженского городского округа;1
2498;Предоставление информации из федеральной базы данных о результатах единого государственного экзамена;Муниципальный;Управление образования администрации Кемеровского муниципального округа;2
2499;«Социальная поддержка семей с детьми, детей и женщин, признанных нуждающимися в социальном обслуживании и которым предоставляются социальные услуги»;Муниципальный;Управление социальной защиты населения Администрации Междуреченского городского округа;1
2500;Присвоение, изменение, аннулирование адресов объектов адресации на территории Ленинск-Кузнецкого городского округа;Муниципальный;Управление архитектуры и градостроительства Администрации Ленинск-Кузнецкого городского округа;3
2501;Предоставление доступа к оцифрованным изданиям, хранящимся в муниципальных библиотеках, в том числе к фонду редких книг, с учетом соблюдения требований законодательства Российской Федерации об авторских и смежных правах;Муниципальный;Управление по культуре администрации города Прокопьевска;1
2502;Предоставление сведений из информационной системы обеспечения градостроительной деятельности;Муниципальный;Управление архитектуры и градостроительства Администрации Беловского городского округа;5
2503;Государственный надзор за состоянием, содержанием, сохранением, использованием, популяризацией и государственной охраной объектов культурного наследия;Региональный;Комитет по охране объектов культурного наследия Кузбасса;4
2504;Выдача разрешения на прием в первый класс ребенка, не достигшего возраста шести лет и шести месяцев, или достигшего возраста более восьми лет;Муниципальный;Управление образования администрации Крапивинского муниципального округа;5
2505;Прием заявлений о зачислении в муниципальные образовательные учреждения, реализующие основную образовательную программу дошкольного образования (детские сады), а также постановка на соответствующий учет;Муниципальный;Управление образования администрации Яйского муниципального округа;4
2506;Запись на обзорные, тематические и интерактивные экскурсии;Муниципальный;Управление культуры, молодежной политики и спорта администрации Яйского муниципального округа;4
2507;Прием заявлений, постановка на учет и зачисление детей в образовательные учреждения, реализующие основную образовательную программу дошкольного образования (детские сады);Муниципальный;Управление образования администрации Кемеровского муниципального округа;5
2508;Перевод жилого помещения в нежилое помещение или нежилого помещения в жилое помещение;Муниципальный;Отдел архитектуры и градостроительства администрации Тайгинского городского округа;5
2509;Предоставление информации о времени и месте проведения театральных представлений, филармонических и эстрадных концертов и гастрольных мероприятий театров и филармоний, киносеансов, анонсы данных мероприятий;Муниципальный;Управление культуры, молодежной политики и спорта администрации Яйского муниципального округа;3
